date,hour,day_of_week,street,subtype,roadtype,geo
2021-03-17,20,4,I-75 N,JAM_HEAVY_TRAFFIC,3,POINT(-84.381957 33.7499)
2021-03-17,10,4,I-75 N,JAM_HEAVY_TRAFFIC,3,POINT(-84.380494 33.76133)
2021-03-17,22,4,I-75 N,JAM_HEAVY_TRAFFIC,3,POINT(-84.389905 33.769192)
2021-03-17,12,4,I-75 N,JAM_HEAVY_TRAFFIC,3,POINT(-84.380236 33.751383)
2021-03-17,18,4,I-75 N,JAM_HEAVY_TRAFFIC,3,POINT(-84.380084 33.751518)
2021-03-17,18,4,I-75 N,JAM_HEAVY_TRAFFIC,3,POINT(-84.400838 33.712178)
2021-03-17,16,4,I-75 N,JAM_HEAVY_TRAFFIC,3,POINT(-84.397713 33.717705)
2021-03-17,18,4,I-75 N,JAM_HEAVY_TRAFFIC,3,POINT(-84.39159 33.740935)
2021-03-17,21,4,I-75 N,JAM_HEAVY_TRAFFIC,3,POINT(-84.400813 33.712215)
2021-03-17,16,4,I-75 N,JAM_HEAVY_TRAFFIC,3,POINT(-84.391859 33.736194)
2021-03-17,10,4,I-75 N,JAM_HEAVY_TRAFFIC,3,POINT(-84.378425 33.75787)
2021-03-17,10,4,I-75 N,JAM_HEAVY_TRAFFIC,3,POINT(-84.390637 33.744141)
2021-03-17,19,4,I-75 N,JAM_HEAVY_TRAFFIC,3,POINT(-84.39457 33.722175)
2021-03-17,22,4,I-75 N,JAM_HEAVY_TRAFFIC,3,POINT(-84.393536 33.725546)
2021-03-17,10,4,I-75 N,JAM_HEAVY_TRAFFIC,3,POINT(-84.385611 33.747959)
2021-03-17,18,4,I-75 N,JAM_HEAVY_TRAFFIC,3,POINT(-84.388345 33.746168)
2021-03-17,17,4,I-75 N,JAM_HEAVY_TRAFFIC,3,POINT(-84.378673 33.758965)
2021-03-17,16,4,I-75 N,JAM_HEAVY_TRAFFIC,3,POINT(-84.378368 33.757449)
2021-03-17,10,4,I-75 N,JAM_HEAVY_TRAFFIC,3,POINT(-84.390819 33.78448)
2021-03-17,22,4,I-75 N,JAM_HEAVY_TRAFFIC,3,POINT(-84.391894 33.73452)
2021-03-17,18,4,I-75 N,JAM_HEAVY_TRAFFIC,3,POINT(-84.397197 33.718573)
2021-03-17,10,4,I-75 N,JAM_HEAVY_TRAFFIC,3,POINT(-84.390065 33.770593)
2021-03-17,11,4,I-75 N,JAM_HEAVY_TRAFFIC,3,POINT(-84.388579 33.767402)
2021-03-17,16,4,I-75 N,JAM_HEAVY_TRAFFIC,3,POINT(-84.393622 33.724729)
2021-03-17,18,4,I-75 N,JAM_HEAVY_TRAFFIC,3,POINT(-84.381668 33.750129)
2021-03-17,13,4,I-75 N,JAM_HEAVY_TRAFFIC,3,POINT(-84.38257 33.762965)
2021-03-17,17,4,I-75 N,JAM_HEAVY_TRAFFIC,3,POINT(-84.378972 33.752885)
2021-03-17,20,4,I-75 N,JAM_HEAVY_TRAFFIC,3,POINT(-84.39214 33.731056)
2021-03-17,11,4,I-75 N,JAM_HEAVY_TRAFFIC,3,POINT(-84.390016 33.773536)
2021-03-17,21,4,I-75 N,JAM_HEAVY_TRAFFIC,3,POINT(-84.393336 33.727193)
2021-03-17,19,4,I-75 N,JAM_HEAVY_TRAFFIC,3,POINT(-84.400413 33.712743)
2021-03-17,12,4,I-75 N,JAM_HEAVY_TRAFFIC,3,POINT(-84.385868 33.747836)
2021-03-17,20,4,I-75 N,JAM_HEAVY_TRAFFIC,3,POINT(-84.393772 33.723873)
2021-03-17,23,4,I-75 N,JAM_HEAVY_TRAFFIC,3,POINT(-84.382011 33.74986)
2021-03-17,14,4,I-75 N,JAM_HEAVY_TRAFFIC,3,POINT(-84.378348 33.754912)
2021-03-17,11,4,I-75 N,JAM_HEAVY_TRAFFIC,3,POINT(-84.378926 33.752971)
2021-03-17,12,4,I-75 N,JAM_HEAVY_TRAFFIC,3,POINT(-84.379089 33.75986)
2021-03-17,18,4,I-75 N,JAM_HEAVY_TRAFFIC,3,POINT(-84.394604 33.722126)
2021-03-17,12,4,I-75 N,JAM_HEAVY_TRAFFIC,3,POINT(-84.391379 33.742525)
2021-03-17,10,4,I-75 N,JAM_HEAVY_TRAFFIC,3,POINT(-84.378359 33.754804)
2021-03-17,16,4,I-75 N,JAM_HEAVY_TRAFFIC,3,POINT(-84.379079 33.759843)
2021-03-17,16,4,I-75 N,JAM_HEAVY_TRAFFIC,3,POINT(-84.395058 33.721492)
2021-03-17,20,4,I-75 N,JAM_HEAVY_TRAFFIC,3,POINT(-84.393662 33.724351)
2021-03-17,12,4,I-75 N,JAM_HEAVY_TRAFFIC,3,POINT(-84.379808 33.751771)
2021-03-17,20,4,I-75 N,JAM_HEAVY_TRAFFIC,3,POINT(-84.391492 33.741927)
2021-03-17,12,4,I-75 S,JAM_HEAVY_TRAFFIC,3,POINT(-84.391343 33.784028)
2021-03-17,19,4,I-75 S,JAM_HEAVY_TRAFFIC,3,POINT(-84.395672 33.797675)
2021-03-17,20,4,I-75 S,JAM_HEAVY_TRAFFIC,3,POINT(-84.385482 33.765168)
2021-03-17,18,4,I-75 S,JAM_HEAVY_TRAFFIC,3,POINT(-84.391214 33.780894)
2021-03-17,23,4,I-75 S,JAM_HEAVY_TRAFFIC,3,POINT(-84.39035 33.773329)
2021-03-17,17,4,I-75 S,JAM_HEAVY_TRAFFIC,3,POINT(-84.383324 33.763224)
2021-03-17,20,4,I-75 S,JAM_HEAVY_TRAFFIC,3,POINT(-84.391721 33.789505)
2021-03-17,18,4,I-75 S,JAM_HEAVY_TRAFFIC,3,POINT(-84.391657 33.789214)
2021-03-17,12,4,I-75 S,JAM_HEAVY_TRAFFIC,3,POINT(-84.394176 33.723949)
2021-03-17,21,4,I-75 S,JAM_HEAVY_TRAFFIC,3,POINT(-84.385961 33.765489)
2021-03-17,18,4,I-75 S,JAM_HEAVY_TRAFFIC,3,POINT(-84.380908 33.751184)
2021-03-17,17,4,I-75 S,JAM_HEAVY_TRAFFIC,3,POINT(-84.379425 33.752754)
2021-03-17,15,4,I-75 S,JAM_HEAVY_TRAFFIC,3,POINT(-84.3791 33.753331)
2021-03-17,20,4,I-75 S,JAM_HEAVY_TRAFFIC,3,POINT(-84.379556 33.752559)
2021-03-17,18,4,I-75 S,JAM_HEAVY_TRAFFIC,3,POINT(-84.39156 33.788628)
2021-03-17,13,4,I-75 S,JAM_HEAVY_TRAFFIC,3,POINT(-84.388998 33.767221)
2021-03-17,23,4,I-75 S,JAM_HEAVY_TRAFFIC,3,POINT(-84.391172 33.778815)
2021-03-17,23,4,I-75 S,JAM_HEAVY_TRAFFIC,3,POINT(-84.390496 33.768913)
2021-03-17,15,4,I-75 S,JAM_HEAVY_TRAFFIC,3,POINT(-84.38208 33.750203)
2021-03-17,23,4,I-75 S,JAM_HEAVY_TRAFFIC,3,POINT(-84.390969 33.776682)
2021-03-17,18,4,I-75 S,JAM_HEAVY_TRAFFIC,3,POINT(-84.390351 33.772618)
2021-03-17,22,4,I-75 S,JAM_HEAVY_TRAFFIC,3,POINT(-84.391207 33.78045)
2021-03-17,20,4,I-85 N,JAM_HEAVY_TRAFFIC,3,POINT(-84.386462 33.802251)
2021-03-17,15,4,I-85 N,JAM_HEAVY_TRAFFIC,3,POINT(-84.384609 33.803568)
2021-03-17,15,4,I-85 N,JAM_HEAVY_TRAFFIC,3,POINT(-84.390204 33.800171)
2021-03-17,22,4,I-85 N,JAM_HEAVY_TRAFFIC,3,POINT(-84.387979 33.801347)
2021-03-17,19,4,I-85 N,JAM_HEAVY_TRAFFIC,3,POINT(-84.388885 33.800869)
2021-03-17,18,4,I-85 S,JAM_HEAVY_TRAFFIC,3,POINT(-84.391038 33.800035)
2021-03-17,18,4,I-85 S,JAM_HEAVY_TRAFFIC,3,POINT(-84.3925 33.79265)
2021-03-17,19,4,to I-75 S,JAM_HEAVY_TRAFFIC,4,POINT(-84.410932 33.803742)
2021-03-17,17,4,to I-75 S,JAM_HEAVY_TRAFFIC,4,POINT(-84.408313 33.802579)
2021-03-17,11,4,Hill St SE,JAM_HEAVY_TRAFFIC,2,POINT(-84.379532 33.747277)
2021-03-17,10,4,I-75 N HOV,JAM_HEAVY_TRAFFIC,3,POINT(-84.390975 33.788248)
2021-03-17,19,4,I-75 N HOV,JAM_HEAVY_TRAFFIC,3,POINT(-84.395423 33.721236)
2021-03-17,20,4,I-75 N HOV,JAM_HEAVY_TRAFFIC,3,POINT(-84.394074 33.723436)
2021-03-17,22,4,I-75 N HOV,JAM_HEAVY_TRAFFIC,3,POINT(-84.391923 33.737808)
2021-03-17,18,4,I-75 S HOV,JAM_HEAVY_TRAFFIC,3,POINT(-84.391291 33.787698)
2021-03-17,10,4,I-75 S HOV,JAM_HEAVY_TRAFFIC,3,POINT(-84.390289 33.772302)
2021-03-17,21,4,I-75 S HOV,JAM_HEAVY_TRAFFIC,3,POINT(-84.383646 33.763716)
2021-03-17,21,4,I-75 S HOV,JAM_HEAVY_TRAFFIC,3,POINT(-84.391721 33.742919)
2021-03-17,21,4,I-75 S HOV,JAM_HEAVY_TRAFFIC,3,POINT(-84.390572 33.775617)
2021-03-17,19,4,I-75 S HOV,JAM_HEAVY_TRAFFIC,3,POINT(-84.38966 33.767861)
2021-03-17,20,4,I-85 S HOV,JAM_HEAVY_TRAFFIC,3,POINT(-84.393517 33.79672)
2021-03-17,21,4,Boulevard NE,JAM_HEAVY_TRAFFIC,7,POINT(-84.372116 33.757121)
2021-03-17,21,4,Monroe Dr NE,JAM_HEAVY_TRAFFIC,7,POINT(-84.370883 33.774957)
2021-03-17,19,4,N Decatur Rd,JAM_HEAVY_TRAFFIC,7,POINT(-84.331055 33.788325)
2021-03-17,19,4,Spring St NW,JAM_HEAVY_TRAFFIC,7,POINT(-84.388787 33.777297)
2021-03-17,16,4,Briarcliff Rd,JAM_HEAVY_TRAFFIC,7,POINT(-84.339628 33.787814)
2021-03-17,21,4,Briarcliff Rd,JAM_HEAVY_TRAFFIC,7,POINT(-84.336177 33.793711)
2021-03-17,21,4,Deering Rd NW,JAM_HEAVY_TRAFFIC,2,POINT(-84.407669 33.796146)
2021-03-17,20,4,Exit 247: I-20,JAM_HEAVY_TRAFFIC,4,POINT(-84.391421 33.740581)
2021-03-17,22,4,Techwood Dr NW,JAM_HEAVY_TRAFFIC,2,POINT(-84.391734 33.782984)
2021-03-17,13,4,Williams St NW,JAM_HEAVY_TRAFFIC,7,POINT(-84.39057 33.784545)
2021-03-17,20,4,Moreland Ave SE,JAM_HEAVY_TRAFFIC,6,POINT(-84.349212 33.745033)
2021-03-17,12,4,Moreland Ave SE,JAM_HEAVY_TRAFFIC,6,POINT(-84.349203 33.74732)
2021-03-17,11,4,Peachtree St NE,JAM_HEAVY_TRAFFIC,6,POINT(-84.389622 33.797499)
2021-03-17,11,4,Peachtree St NE,JAM_HEAVY_TRAFFIC,6,POINT(-84.388204 33.796926)
2021-03-17,0,4,Chattahoochee Ave NW,JAM_HEAVY_TRAFFIC,2,POINT(-84.419307 33.799861)
2021-03-17,16,4,Exit 57: I-75 / I-85,JAM_HEAVY_TRAFFIC,4,POINT(-84.384363 33.743605)
2021-03-17,14,4,Ponce de Leon Ave NE,JAM_HEAVY_TRAFFIC,6,POINT(-84.347987 33.774001)
2021-03-17,19,4,Ponce de Leon Ave NE,JAM_HEAVY_TRAFFIC,6,POINT(-84.362283 33.773815)
2021-03-17,11,4,Ponce de Leon Ave NE,JAM_HEAVY_TRAFFIC,6,POINT(-84.347463 33.774135)
2021-03-17,19,4,Ponce de Leon Ave NE,JAM_HEAVY_TRAFFIC,6,POINT(-84.343634 33.774823)
2021-03-17,20,4,to I-20 W / Birmingham,JAM_HEAVY_TRAFFIC,4,POINT(-84.390156 33.744188)
2021-03-17,20,4,to I-20 W / Birmingham,JAM_HEAVY_TRAFFIC,4,POINT(-84.390423 33.74322)
2021-03-17,19,4,to I-20 W / Birmingham,JAM_HEAVY_TRAFFIC,4,POINT(-84.390799 33.742502)
2021-03-17,17,4,Exit 252B: Howell Mill Rd,JAM_HEAVY_TRAFFIC,4,POINT(-84.410934 33.804421)
2021-03-17,14,4,John Lewis Freedom Pkwy NE,JAM_HEAVY_TRAFFIC,6,POINT(-84.3597 33.772011)
2021-03-17,21,4,John Lewis Freedom Pkwy NE,JAM_HEAVY_TRAFFIC,6,POINT(-84.374847 33.760077)
2021-03-17,15,4,Exit 60A: US-23 S / Moreland Ave,JAM_HEAVY_TRAFFIC,4,POINT(-84.350109 33.744796)
2021-03-17,21,4,Exit 60A: US-23 S / Moreland Ave,JAM_HEAVY_TRAFFIC,4,POINT(-84.353686 33.744265)
2021-03-17,19,4,to I-75 S / I-85 S / Macon / Montgomery,JAM_HEAVY_TRAFFIC,4,POINT(-84.379387 33.759497)
2021-03-17,20,4,to I-75 S / I-85 S / Macon / Montgomery,JAM_HEAVY_TRAFFIC,4,POINT(-84.392134 33.743654)
2021-03-17,21,4,to I-75 S / I-85 S / Macon / Montgomery,JAM_HEAVY_TRAFFIC,4,POINT(-84.379243 33.757121)
2021-03-17,17,4,to I-75 N / I-85 N / Chattanooga / Greenville,JAM_HEAVY_TRAFFIC,4,POINT(-84.388014 33.744958)
2021-03-17,20,4,to I-75 N / I-85 N / Chattanooga / Greenville,JAM_HEAVY_TRAFFIC,4,POINT(-84.388043 33.745989)
2021-03-17,23,4,to I-75 N / I-85 N / Chattanooga / Greenville,JAM_HEAVY_TRAFFIC,4,POINT(-84.38938 33.74424)
2021-03-17,19,4,to I-75 N / I-85 N / Chattanooga / Greenville,JAM_HEAVY_TRAFFIC,4,POINT(-84.379989 33.761362)
2021-03-17,16,4,to I-75 N / I-85 N / Chattanooga / Greenville,JAM_HEAVY_TRAFFIC,4,POINT(-84.388114 33.745293)
2021-03-17,20,4,to I-75 N / I-85 N / Chattanooga / Greenville,JAM_HEAVY_TRAFFIC,4,POINT(-84.393439 33.744892)
2021-03-17,17,4,to I-75 N / I-85 N / Chattanooga / Greenville,JAM_HEAVY_TRAFFIC,4,POINT(-84.385597 33.74778)
2021-03-17,10,4,to I-75 N / I-85 N / Chattanooga / Greenville,JAM_HEAVY_TRAFFIC,4,POINT(-84.388875 33.744859)
2021-03-17,19,4,to I-75 N / I-85 N / Chattanooga / Greenville,JAM_HEAVY_TRAFFIC,4,POINT(-84.387611 33.746438)
2021-03-17,17,4,Exit 247: I-20 E / Augusta / I-20 W / Birmingham,JAM_HEAVY_TRAFFIC,4,POINT(-84.387034 33.747683)
2021-03-17,2,4,,JAM_MODERATE_TRAFFIC,1,POINT(-84.390284 33.774391)
2021-03-17,22,4,I-20 E,JAM_MODERATE_TRAFFIC,3,POINT(-84.33569 33.744903)
2021-03-17,16,4,I-20 W,JAM_MODERATE_TRAFFIC,3,POINT(-84.375159 33.743483)
2021-03-17,12,4,I-20 W,JAM_MODERATE_TRAFFIC,3,POINT(-84.344234 33.745644)
2021-03-17,18,4,I-20 W,JAM_MODERATE_TRAFFIC,3,POINT(-84.362379 33.743512)
2021-03-17,13,4,I-20 W,JAM_MODERATE_TRAFFIC,3,POINT(-84.44087 33.748383)
2021-03-17,21,4,I-20 W,JAM_MODERATE_TRAFFIC,3,POINT(-84.456372 33.751274)
2021-03-17,17,4,I-75 N,JAM_MODERATE_TRAFFIC,3,POINT(-84.378336 33.75686)
2021-03-17,18,4,I-75 N,JAM_MODERATE_TRAFFIC,3,POINT(-84.383537 33.763867)
2021-03-17,12,4,I-75 N,JAM_MODERATE_TRAFFIC,3,POINT(-84.37831 33.755287)
2021-03-17,20,4,I-75 N,JAM_MODERATE_TRAFFIC,3,POINT(-84.390828 33.778788)
2021-03-17,11,4,I-75 N,JAM_MODERATE_TRAFFIC,3,POINT(-84.389063 33.76784)
2021-03-17,11,4,I-75 N,JAM_MODERATE_TRAFFIC,3,POINT(-84.387785 33.766894)
2021-03-17,14,4,I-75 N,JAM_MODERATE_TRAFFIC,3,POINT(-84.378344 33.757006)
2021-03-17,15,4,I-75 S,JAM_MODERATE_TRAFFIC,3,POINT(-84.3887 33.767055)
2021-03-17,16,4,I-75 S,JAM_MODERATE_TRAFFIC,3,POINT(-84.379534 33.759336)
2021-03-17,17,4,I-75 S,JAM_MODERATE_TRAFFIC,3,POINT(-84.392836 33.729918)
2021-03-17,23,4,I-75 S,JAM_MODERATE_TRAFFIC,3,POINT(-84.391225 33.782513)
2021-03-17,14,4,I-75 S,JAM_MODERATE_TRAFFIC,3,POINT(-84.382426 33.749924)
2021-03-17,15,4,I-75 S,JAM_MODERATE_TRAFFIC,3,POINT(-84.390349 33.772708)
2021-03-17,17,4,I-75 S,JAM_MODERATE_TRAFFIC,3,POINT(-84.394098 33.72433)
2021-03-17,14,4,I-75 S,JAM_MODERATE_TRAFFIC,3,POINT(-84.37911 33.753311)
2021-03-17,13,4,I-75 S,JAM_MODERATE_TRAFFIC,3,POINT(-84.387497 33.766386)
2021-03-17,17,4,I-75 S,JAM_MODERATE_TRAFFIC,3,POINT(-84.390468 33.774422)
2021-03-17,15,4,I-75 S,JAM_MODERATE_TRAFFIC,3,POINT(-84.391203 33.780185)
2021-03-17,12,4,I-85 N,JAM_MODERATE_TRAFFIC,3,POINT(-84.383918 33.804094)
2021-03-17,15,4,I-85 N,JAM_MODERATE_TRAFFIC,3,POINT(-84.393357 33.795758)
2021-03-17,21,4,E Lake Rd,JAM_MODERATE_TRAFFIC,6,POINT(-84.318586 33.768937)
2021-03-17,0,4,to I-75 S,JAM_MODERATE_TRAFFIC,4,POINT(-84.40859 33.802847)
2021-03-17,11,4,Hill St SE,JAM_MODERATE_TRAFFIC,2,POINT(-84.379295 33.746328)
2021-03-17,15,4,I-75 S HOV,JAM_MODERATE_TRAFFIC,3,POINT(-84.391242 33.78499)
2021-03-17,15,4,I-75 S HOV,JAM_MODERATE_TRAFFIC,3,POINT(-84.390408 33.770243)
2021-03-17,21,4,Monroe Dr NE,JAM_MODERATE_TRAFFIC,7,POINT(-84.367229 33.788977)
2021-03-17,0,4,North Ave NE,JAM_MODERATE_TRAFFIC,7,POINT(-84.35002 33.771077)
2021-03-17,17,4,Briarcliff Rd,JAM_MODERATE_TRAFFIC,7,POINT(-84.337105 33.792327)
2021-03-17,16,4,Memorial Dr SE,JAM_MODERATE_TRAFFIC,7,POINT(-84.351054 33.747207)
2021-03-17,21,4,Moreland Ave NE,JAM_MODERATE_TRAFFIC,6,POINT(-84.349022 33.76893)
2021-03-17,12,4,Moreland Ave NE,JAM_MODERATE_TRAFFIC,6,POINT(-84.349176 33.758306)
2021-03-17,12,4,Moreland Ave NE,JAM_MODERATE_TRAFFIC,6,POINT(-84.349201 33.755347)
2021-03-17,20,4,Moreland Ave SE,JAM_MODERATE_TRAFFIC,6,POINT(-84.349218 33.745631)
2021-03-17,12,4,Moreland Ave SE,JAM_MODERATE_TRAFFIC,6,POINT(-84.349232 33.746498)
2021-03-17,21,4,Northside Dr NW,JAM_MODERATE_TRAFFIC,6,POINT(-84.406068 33.771244)
2021-03-17,20,4,Fayetteville Rd SE,JAM_MODERATE_TRAFFIC,2,POINT(-84.324294 33.72508)
2021-03-17,11,4,to I-75 N / I-85 N,JAM_MODERATE_TRAFFIC,4,POINT(-84.389992 33.772199)
2021-03-17,13,4,to I-20 E / Augusta,JAM_MODERATE_TRAFFIC,4,POINT(-84.390132 33.745606)
2021-03-17,18,4,Ponce de Leon Ave NE,JAM_MODERATE_TRAFFIC,6,POINT(-84.347264 33.774196)
2021-03-17,13,4,HOV exit to Piedmont Ave,JAM_MODERATE_TRAFFIC,4,POINT(-84.379397 33.76)
2021-03-17,21,4,Hamilton E. Holmes Dr NW,JAM_MODERATE_TRAFFIC,7,POINT(-84.470193 33.766787)
2021-03-17,20,4,Hamilton E. Holmes Dr NW,JAM_MODERATE_TRAFFIC,7,POINT(-84.470018 33.765033)
2021-03-17,11,4,Exit 249D: Spring St / W Peachtree St,JAM_MODERATE_TRAFFIC,4,POINT(-84.389962 33.769369)
2021-03-17,11,4,to I-75 N / I-85 N / Chattanooga / Greenville,JAM_MODERATE_TRAFFIC,4,POINT(-84.38737 33.746614)
2021-03-17,17,4,Exit 247: I-20 E / Augusta / I-20 W / Birmingham,JAM_MODERATE_TRAFFIC,4,POINT(-84.387473 33.747387)
2021-03-17,13,4,Exit 247: I-20 E / Augusta / I-20 W / Birmingham,JAM_MODERATE_TRAFFIC,4,POINT(-84.386857 33.747803)
2021-03-17,20,4,I-20 E,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.399467 33.744567)
2021-03-17,16,4,I-20 W,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.382667 33.743439)
2021-03-17,3,4,I-20 W,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.378948 33.74344)
2021-03-17,20,4,I-20 W,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.369492 33.743507)
2021-03-17,3,4,I-20 W,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.381417 33.74344)
2021-03-17,12,4,I-20 W,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.348363 33.745617)
2021-03-17,19,4,I-20 W,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.366162 33.743508)
2021-03-17,10,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.39054 33.776522)
2021-03-17,22,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.393363 33.726984)
2021-03-17,11,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.390817 33.785177)
2021-03-17,12,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.390819 33.778481)
2021-03-17,11,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.390145 33.774497)
2021-03-17,17,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.391885 33.73496)
2021-03-17,18,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.393299 33.72751)
2021-03-17,21,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.39352 33.7257)
2021-03-17,23,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.395642 33.720712)
2021-03-17,21,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.39483 33.721796)
2021-03-17,10,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.390803 33.777896)
2021-03-17,20,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.391858 33.736228)
2021-03-17,19,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.391937 33.733011)
2021-03-17,15,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.384902 33.765163)
2021-03-17,19,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.395216 33.721281)
2021-03-17,18,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.379092 33.752662)
2021-03-17,16,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.380321 33.751308)
2021-03-17,22,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.391423 33.74229)
2021-03-17,11,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.390833 33.783004)
2021-03-17,22,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.396493 33.71957)
2021-03-17,19,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.388266 33.746231)
2021-03-17,21,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.38863 33.745938)
2021-03-17,19,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.393448 33.726286)
2021-03-17,11,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.383057 33.763386)
2021-03-17,17,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.396911 33.718981)
2021-03-17,19,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.390026 33.769662)
2021-03-17,22,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.390512 33.744293)
2021-03-17,21,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.381705 33.750098)
2021-03-17,17,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.379091 33.759864)
2021-03-17,21,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.385318 33.748076)
2021-03-17,17,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.392335 33.730366)
2021-03-17,13,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.379556 33.752026)
2021-03-17,11,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.390851 33.781164)
2021-03-17,12,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.379083 33.75985)
2021-03-17,21,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.393443 33.726328)
2021-03-17,18,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.39191 33.733777)
2021-03-17,20,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.386657 33.747402)
2021-03-17,12,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.378358 33.75481)
2021-03-17,18,4,I-75 S,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.391202 33.780156)
2021-03-17,20,4,I-75 S,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.391554 33.788432)
2021-03-17,20,4,I-75 S,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.391231 33.782564)
2021-03-17,21,4,I-75 S,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.391059 33.777401)
2021-03-17,4,4,I-75 S,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.388511 33.76695)
2021-03-17,19,4,I-75 S,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.378765 33.757189)
2021-03-17,22,4,I-75 S,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.388304 33.766835)
2021-03-17,10,4,I-75 S,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.390467 33.77125)
2021-03-17,17,4,I-75 S,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.400664 33.801126)
2021-03-17,22,4,I-75 S,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.393423 33.793957)
2021-03-17,23,4,I-75 S,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.391604 33.788971)
2021-03-17,17,4,I-75 S,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.393168 33.729027)
2021-03-17,10,4,I-85 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.390847 33.789411)
2021-03-17,20,4,I-85 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.388552 33.801045)
2021-03-17,10,4,I-85 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.390992 33.791235)
2021-03-17,20,4,I-85 S,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.393503 33.797328)
2021-03-17,12,4,I-85 S,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.391576 33.789389)
2021-03-17,23,4,I-85 S,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.391996 33.791151)
2021-03-17,18,4,I-85 S,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.386188 33.802781)
2021-03-17,0,4,to I-75 S,JAM_STAND_STILL_TRAFFIC,4,POINT(-84.413354 33.804828)
2021-03-17,10,4,Hill St SE,JAM_STAND_STILL_TRAFFIC,1,POINT(-84.379558 33.74781)
2021-03-17,17,4,Hunt St NE,JAM_STAND_STILL_TRAFFIC,1,POINT(-84.374765 33.771727)
