index,day_of_week,month,hour,x_coord,y_coord,delays
6298,5.0,4.0,10.0,-84.410232,33.779657,179.9
6299,5.0,4.0,11.0,-84.410232,33.779657,186.4
6300,5.0,4.0,12.0,-84.410232,33.779657,181.25
6301,5.0,4.0,13.0,-84.410232,33.779657,162.22
6302,5.0,4.0,14.0,-84.410232,33.779657,172.76666666666668
6303,5.0,4.0,15.0,-84.410232,33.779657,399.0833333333333
6304,5.0,4.0,16.0,-84.410232,33.779657,309.2916666666667
6305,5.0,4.0,17.0,-84.410232,33.779657,316.35
6306,5.0,4.0,18.0,-84.410232,33.779657,315.1833333333333
6307,5.0,4.0,19.0,-84.410232,33.779657,241.325
6308,5.0,4.0,20.0,-84.410232,33.779657,179.71875
6309,5.0,4.0,21.0,-84.410232,33.779657,210.1863636363636
6310,5.0,4.0,22.0,-84.410232,33.779657,229.55
6311,5.0,4.0,23.0,-84.410232,33.779657,192.94583333333333
6312,5.0,4.0,0.0,-84.388819,33.779562,159.7
6313,5.0,4.0,1.0,-84.388819,33.779562,151.3
6314,5.0,4.0,2.0,-84.388819,33.779562,137.05
6315,5.0,4.0,3.0,-84.388819,33.779562,141.125
6316,5.0,4.0,4.0,-84.388819,33.779562,138.425
6317,5.0,4.0,5.0,-84.388819,33.779562,120.225
6318,5.0,4.0,6.0,-84.388819,33.779562,114.6
6319,5.0,4.0,7.0,-84.388819,33.779562,125.5
6320,5.0,4.0,8.0,-84.388819,33.779562,141.6
6321,5.0,4.0,9.0,-84.388819,33.779562,129.7
6322,5.0,4.0,10.0,-84.388819,33.779562,127.05
6323,5.0,4.0,11.0,-84.388819,33.779562,126.85
6324,5.0,4.0,12.0,-84.388819,33.779562,135.4
6325,5.0,4.0,13.0,-84.388819,33.779562,118.4625
6326,5.0,4.0,14.0,-84.388819,33.779562,165.05
6327,5.0,4.0,15.0,-84.388819,33.779562,156.175
6328,5.0,4.0,16.0,-84.388819,33.779562,163.57083333333333
6329,5.0,4.0,17.0,-84.388819,33.779562,147.35833333333335
6330,5.0,4.0,18.0,-84.388819,33.779562,87.35
6331,5.0,4.0,19.0,-84.388819,33.779562,247.925
6332,5.0,4.0,20.0,-84.388819,33.779562,142.57500000000002
6333,5.0,4.0,21.0,-84.388819,33.779562,117.47999999999999
6334,5.0,4.0,22.0,-84.388819,33.779562,174.75
6335,5.0,4.0,23.0,-84.388819,33.779562,128.625
6336,5.0,4.0,0.0,-84.411974,33.779777,100.38333333333334
6337,5.0,4.0,1.0,-84.411974,33.779777,87.70083333333334
6338,5.0,4.0,2.0,-84.411974,33.779777,148.4929761904762
6339,5.0,4.0,3.0,-84.411974,33.779777,129.305
6340,5.0,4.0,4.0,-84.411974,33.779777,143.065
6341,5.0,4.0,5.0,-84.411974,33.779777,136.65
6342,5.0,4.0,6.0,-84.411974,33.779777,138.35
6343,5.0,4.0,7.0,-84.411974,33.779777,133.8
6344,5.0,4.0,8.0,-84.411974,33.779777,112.2
6345,5.0,4.0,9.0,-84.411974,33.779777,116.55
6346,5.0,4.0,10.0,-84.411974,33.779777,112.75
6347,5.0,4.0,11.0,-84.411974,33.779777,85.75
6348,5.0,4.0,12.0,-84.411974,33.779777,86.0
6349,5.0,4.0,13.0,-84.411974,33.779777,87.875
6350,5.0,4.0,14.0,-84.411974,33.779777,113.775
6351,5.0,4.0,15.0,-84.411974,33.779777,94.6
6352,5.0,4.0,16.0,-84.411974,33.779777,108.45
6353,5.0,4.0,17.0,-84.411974,33.779777,92.80714285714285
6354,5.0,4.0,18.0,-84.411974,33.779777,80.25
6355,5.0,4.0,19.0,-84.411974,33.779777,164.74666666666664
6356,5.0,4.0,20.0,-84.411974,33.779777,151.48333333333332
6357,5.0,4.0,21.0,-84.411974,33.779777,104.07583333333332
6358,5.0,4.0,22.0,-84.411974,33.779777,94.82333333333334
6359,5.0,4.0,23.0,-84.411974,33.779777,92.45869047619047
6360,5.0,4.0,0.0,-84.411932,33.779799,427.16666666666663
6361,5.0,4.0,1.0,-84.411932,33.779799,480.55
6362,5.0,4.0,2.0,-84.411932,33.779799,579.35
6363,5.0,4.0,3.0,-84.411932,33.779799,412.41083333333336
6364,5.0,4.0,4.0,-84.411932,33.779799,245.4025
6365,5.0,4.0,5.0,-84.411932,33.779799,237.95
6366,5.0,4.0,6.0,-84.411932,33.779799,255.05
6367,5.0,4.0,7.0,-84.411932,33.779799,258.15
6368,5.0,4.0,8.0,-84.411932,33.779799,203.15
6369,5.0,4.0,9.0,-84.411932,33.779799,213.75
6370,5.0,4.0,10.0,-84.411932,33.779799,215.1
6371,5.0,4.0,11.0,-84.411932,33.779799,153.9
6372,5.0,4.0,12.0,-84.411932,33.779799,157.45
6373,5.0,4.0,13.0,-84.411932,33.779799,158.725
6374,5.0,4.0,14.0,-84.411932,33.779799,163.725
6375,5.0,4.0,15.0,-84.411932,33.779799,153.4
6376,5.0,4.0,16.0,-84.411932,33.779799,155.33333333333334
6377,5.0,4.0,17.0,-84.411932,33.779799,112.2154761904762
6378,5.0,4.0,18.0,-84.411932,33.779799,123.48333333333332
6379,5.0,4.0,19.0,-84.411932,33.779799,165.075
6380,5.0,4.0,20.0,-84.411932,33.779799,149.025
6381,5.0,4.0,21.0,-84.411932,33.779799,98.47666666666666
6382,5.0,4.0,22.0,-84.411932,33.779799,88.10833333333333
6383,5.0,4.0,23.0,-84.411932,33.779799,104.2304761904762
6384,5.0,4.0,0.0,-84.390552,33.779567,118.5
6385,5.0,4.0,1.0,-84.390552,33.779567,116.35
6386,5.0,4.0,2.0,-84.390552,33.779567,122.275
6387,5.0,4.0,3.0,-84.390552,33.779567,123.2
6388,5.0,4.0,4.0,-84.390552,33.779567,109.95
6389,5.0,4.0,5.0,-84.390552,33.779567,132.4875
6390,5.0,4.0,6.0,-84.390552,33.779567,127.0375
6391,5.0,4.0,7.0,-84.390552,33.779567,124.5375
6392,5.0,4.0,8.0,-84.390552,33.779567,106.45750000000001
6393,5.0,4.0,9.0,-84.390552,33.779567,119.8575
6394,5.0,4.0,10.0,-84.390552,33.779567,129.9325
6395,5.0,4.0,11.0,-84.390552,33.779567,110.27000000000001
6396,5.0,4.0,12.0,-84.390552,33.779567,102.1825
6397,5.0,4.0,13.0,-84.390552,33.779567,95.72916666666666
6398,5.0,4.0,14.0,-84.390552,33.779567,131.3
6399,5.0,4.0,15.0,-84.390552,33.779567,136.69583333333335
6400,5.0,4.0,16.0,-84.390552,33.779567,132.99583333333334
6401,5.0,4.0,17.0,-84.390552,33.779567,196.94166666666666
6402,5.0,4.0,18.0,-84.390552,33.779567,127.69166666666668
6403,5.0,4.0,19.0,-84.390552,33.779567,119.175
6404,5.0,4.0,20.0,-84.390552,33.779567,139.0092857142857
6405,5.0,4.0,21.0,-84.390552,33.779567,116.7642857142857
6406,5.0,4.0,22.0,-84.390552,33.779567,113.19345238095238
6407,5.0,4.0,23.0,-84.390552,33.779567,120.775
6408,5.0,4.0,0.0,-84.387275,33.779545,89.42166666666667
6409,5.0,4.0,1.0,-84.387275,33.779545,97.075
6410,5.0,4.0,2.0,-84.387275,33.779545,92.725
6411,5.0,4.0,3.0,-84.387275,33.779545,97.95
6412,5.0,4.0,4.0,-84.387275,33.779545,92.2
6413,5.0,4.0,5.0,-84.387275,33.779545,111.1
6414,5.0,4.0,6.0,-84.387275,33.779545,129.4
6415,5.0,4.0,7.0,-84.387275,33.779545,122.125
6416,5.0,4.0,8.0,-84.387275,33.779545,127.375
6417,5.0,4.0,9.0,-84.387275,33.779545,107.1
6418,5.0,4.0,10.0,-84.387275,33.779545,114.85
6419,5.0,4.0,11.0,-84.387275,33.779545,101.3
6420,5.0,4.0,12.0,-84.387275,33.779545,112.575
6421,5.0,4.0,13.0,-84.387275,33.779545,119.875
6422,5.0,4.0,14.0,-84.387275,33.779545,102.85
6423,5.0,4.0,15.0,-84.387275,33.779545,89.75
6424,5.0,4.0,16.0,-84.387275,33.779545,114.57000000000001
6425,5.0,4.0,17.0,-84.387275,33.779545,79.845
6426,5.0,4.0,18.0,-84.387275,33.779545,91.0047619047619
6427,5.0,4.0,19.0,-84.387275,33.779545,120.775
6428,5.0,4.0,20.0,-84.387275,33.779545,315.91857142857145
6429,5.0,4.0,21.0,-84.387275,33.779545,211.43333333333334
6430,5.0,4.0,22.0,-84.387275,33.779545,283.25
6431,5.0,4.0,23.0,-84.387275,33.779545,245.3833333333333
6432,5.0,4.0,0.0,-84.409178,33.779652,114.67999999999999
6433,5.0,4.0,1.0,-84.409178,33.779652,113.15
6434,5.0,4.0,2.0,-84.409178,33.779652,125.60499999999999
6435,5.0,4.0,3.0,-84.409178,33.779652,127.25
6436,5.0,4.0,4.0,-84.409178,33.779652,129.45
6437,5.0,4.0,5.0,-84.409178,33.779652,149.1375
6438,5.0,4.0,6.0,-84.409178,33.779652,113.6875
6439,5.0,4.0,7.0,-84.409178,33.779652,113.4375
6440,5.0,4.0,8.0,-84.409178,33.779652,111.4375
6441,5.0,4.0,9.0,-84.409178,33.779652,121.0875
6442,5.0,4.0,10.0,-84.409178,33.779652,121.2375
6443,5.0,4.0,11.0,-84.409178,33.779652,118.8875
6444,5.0,4.0,12.0,-84.409178,33.779652,117.9
6445,5.0,4.0,13.0,-84.409178,33.779652,125.15
6446,5.0,4.0,14.0,-84.409178,33.779652,118.35
6447,5.0,4.0,15.0,-84.409178,33.779652,110.9
6448,5.0,4.0,16.0,-84.409178,33.779652,116.0
6449,5.0,4.0,17.0,-84.409178,33.779652,119.75
6450,5.0,4.0,18.0,-84.409178,33.779652,155.375
6451,5.0,4.0,19.0,-84.409178,33.779652,172.65833333333333
6452,5.0,4.0,20.0,-84.409178,33.779652,184.63333333333333
6453,5.0,4.0,21.0,-84.409178,33.779652,191.98333333333332
6454,5.0,4.0,22.0,-84.409178,33.779652,177.83833333333334
6455,5.0,4.0,23.0,-84.409178,33.779652,166.13166666666666
6456,5.0,4.0,0.0,-84.374065,33.78056,112.875
6457,5.0,4.0,1.0,-84.374065,33.78056,92.84166666666667
6458,5.0,4.0,2.0,-84.374065,33.78056,101.24166666666666
6459,5.0,4.0,3.0,-84.374065,33.78056,105.59166666666665
6460,5.0,4.0,4.0,-84.374065,33.78056,97.845
6461,5.0,4.0,5.0,-84.374065,33.78056,99.345
6462,5.0,4.0,6.0,-84.374065,33.78056,101.14500000000001
6463,5.0,4.0,7.0,-84.374065,33.78056,92.795
6464,5.0,4.0,8.0,-84.374065,33.78056,91.81166666666667
6465,5.0,4.0,9.0,-84.374065,33.78056,87.14166666666667
6466,5.0,4.0,10.0,-84.374065,33.78056,92.39166666666667
6467,5.0,4.0,11.0,-84.374065,33.78056,94.575
6468,5.0,4.0,12.0,-84.374065,33.78056,98.465
6469,5.0,4.0,13.0,-84.374065,33.78056,95.04166666666667
6470,5.0,4.0,14.0,-84.374065,33.78056,101.75
6471,5.0,4.0,15.0,-84.374065,33.78056,90.225
6472,5.0,4.0,16.0,-84.374065,33.78056,97.925
6473,5.0,4.0,17.0,-84.374065,33.78056,144.38666666666668
6474,5.0,4.0,18.0,-84.374065,33.78056,135.975
6475,5.0,4.0,19.0,-84.374065,33.78056,160.4
6476,5.0,4.0,20.0,-84.374065,33.78056,121.48333333333335
6477,5.0,4.0,21.0,-84.374065,33.78056,143.45
6478,5.0,4.0,22.0,-84.374065,33.78056,153.02083333333334
6479,5.0,4.0,23.0,-84.374065,33.78056,189.4375
6480,5.0,4.0,0.0,-84.382347,33.735038,237.9416666666667
6481,5.0,4.0,1.0,-84.382347,33.735038,266.5916666666667
6482,5.0,4.0,2.0,-84.382347,33.735038,271.525
6483,5.0,4.0,3.0,-84.382347,33.735038,266.175
6484,5.0,4.0,4.0,-84.382347,33.735038,266.775
6485,5.0,4.0,5.0,-84.382347,33.735038,266.775
6486,5.0,4.0,6.0,-84.382347,33.735038,266.775
6487,5.0,4.0,7.0,-84.382347,33.735038,289.175
6488,5.0,4.0,8.0,-84.382347,33.735038,311.075
6489,5.0,4.0,9.0,-84.382347,33.735038,329.675
6490,5.0,4.0,10.0,-84.382347,33.735038,357.725
6491,5.0,4.0,11.0,-84.382347,33.735038,577.55
6492,5.0,4.0,12.0,-84.382347,33.735038,767.65
6493,5.0,4.0,13.0,-84.382347,33.735038,507.8
6494,5.0,4.0,14.0,-84.382347,33.735038,358.35
6495,5.0,4.0,15.0,-84.382347,33.735038,331.7
6496,5.0,4.0,16.0,-84.382347,33.735038,337.1
6497,5.0,4.0,17.0,-84.382347,33.735038,231.975
6498,5.0,4.0,18.0,-84.382347,33.735038,236.675
6499,5.0,4.0,19.0,-84.382347,33.735038,163.15
6500,5.0,4.0,20.0,-84.382347,33.735038,117.7
6501,5.0,4.0,21.0,-84.382347,33.735038,113.8
6502,5.0,4.0,22.0,-84.382347,33.735038,134.48333333333335
6503,5.0,4.0,23.0,-84.382347,33.735038,209.25
6504,5.0,4.0,0.0,-84.382365,33.733129,118.39166666666668
6505,5.0,4.0,1.0,-84.382365,33.733129,128.44166666666666
6506,5.0,4.0,2.0,-84.382365,33.733129,131.375
6507,5.0,4.0,3.0,-84.382365,33.733129,126.425
6508,5.0,4.0,4.0,-84.382365,33.733129,131.725
6509,5.0,4.0,5.0,-84.382365,33.733129,123.725
6510,5.0,4.0,6.0,-84.382365,33.733129,135.175
6511,5.0,4.0,7.0,-84.382365,33.733129,159.475
6512,5.0,4.0,8.0,-84.382365,33.733129,161.375
6513,5.0,4.0,9.0,-84.382365,33.733129,168.375
6514,5.0,4.0,10.0,-84.382365,33.733129,222.025
6515,5.0,4.0,11.0,-84.382365,33.733129,194.8
6516,5.0,4.0,12.0,-84.382365,33.733129,142.6
6517,5.0,4.0,13.0,-84.382365,33.733129,108.00666666666666
6518,5.0,4.0,14.0,-84.382365,33.733129,109.7
6519,5.0,4.0,15.0,-84.382365,33.733129,96.45
6520,5.0,4.0,16.0,-84.382365,33.733129,106.55
6521,5.0,4.0,17.0,-84.382365,33.733129,105.525
6522,5.0,4.0,18.0,-84.382365,33.733129,92.86666666666666
6523,5.0,4.0,19.0,-84.382365,33.733129,185.03333333333333
6524,5.0,4.0,20.0,-84.382365,33.733129,108.32666666666667
6525,5.0,4.0,21.0,-84.382365,33.733129,107.00166666666667
6526,5.0,4.0,22.0,-84.382365,33.733129,142.26666666666668
6527,5.0,4.0,23.0,-84.382365,33.733129,517.825
6528,5.0,4.0,0.0,-84.326675,33.801303,152.2125
6529,5.0,4.0,1.0,-84.326675,33.801303,129.15
6530,5.0,4.0,2.0,-84.326675,33.801303,117.65
6531,5.0,4.0,3.0,-84.326675,33.801303,108.4
6532,5.0,4.0,4.0,-84.326675,33.801303,92.3
6533,5.0,4.0,5.0,-84.326675,33.801303,92.6
6534,5.0,4.0,6.0,-84.326675,33.801303,93.25
6535,5.0,4.0,7.0,-84.326675,33.801303,87.65
6536,5.0,4.0,8.0,-84.326675,33.801303,88.9
6537,5.0,4.0,9.0,-84.326675,33.801303,90.95
6538,5.0,4.0,10.0,-84.326675,33.801303,87.3
6539,5.0,4.0,11.0,-84.326675,33.801303,122.86666666666667
6540,5.0,4.0,12.0,-84.326675,33.801303,111.20416666666665
6541,5.0,4.0,13.0,-84.326675,33.801303,187.503125
6542,5.0,4.0,14.0,-84.326675,33.801303,130.69166666666666
6543,5.0,4.0,15.0,-84.326675,33.801303,115.31666666666665
6544,5.0,4.0,16.0,-84.326675,33.801303,155.71666666666667
6545,5.0,4.0,17.0,-84.326675,33.801303,143.56666666666666
6546,5.0,4.0,18.0,-84.326675,33.801303,142.88333333333333
6547,5.0,4.0,19.0,-84.326675,33.801303,112.08333333333334
6548,5.0,4.0,20.0,-84.326675,33.801303,110.08333333333334
6549,5.0,4.0,21.0,-84.326675,33.801303,140.25
6550,5.0,4.0,22.0,-84.326675,33.801303,217.4
6551,5.0,4.0,23.0,-84.326675,33.801303,401.15
6552,5.0,4.0,0.0,-84.328964,33.801372,181.77083333333334
6553,5.0,4.0,1.0,-84.328964,33.801372,163.63333333333333
6554,5.0,4.0,2.0,-84.328964,33.801372,141.1
6555,5.0,4.0,3.0,-84.328964,33.801372,117.95
6556,5.0,4.0,4.0,-84.328964,33.801372,98.35
6557,5.0,4.0,5.0,-84.328964,33.801372,95.3
6558,5.0,4.0,6.0,-84.328964,33.801372,95.3
6559,5.0,4.0,7.0,-84.328964,33.801372,88.6
6560,5.0,4.0,8.0,-84.328964,33.801372,89.65
6561,5.0,4.0,9.0,-84.328964,33.801372,92.25
6562,5.0,4.0,10.0,-84.328964,33.801372,89.7
6563,5.0,4.0,11.0,-84.328964,33.801372,159.4
6564,5.0,4.0,12.0,-84.328964,33.801372,144.46805555555557
6565,5.0,4.0,13.0,-84.328964,33.801372,269.9947916666667
6566,5.0,4.0,14.0,-84.328964,33.801372,168.725
6567,5.0,4.0,15.0,-84.328964,33.801372,114.25
6568,5.0,4.0,16.0,-84.328964,33.801372,291.25
6569,5.0,4.0,17.0,-84.328964,33.801372,214.175
6570,5.0,4.0,18.0,-84.328964,33.801372,162.56666666666666
6571,5.0,4.0,19.0,-84.328964,33.801372,187.21666666666664
6572,5.0,4.0,20.0,-84.328964,33.801372,133.16666666666669
6573,5.0,4.0,21.0,-84.328964,33.801372,133.75
6574,5.0,4.0,22.0,-84.328964,33.801372,148.8
6575,5.0,4.0,23.0,-84.328964,33.801372,158.1
6576,5.0,4.0,0.0,-84.326579,33.801147,136.6625
6577,5.0,4.0,1.0,-84.326579,33.801147,107.225
6578,5.0,4.0,2.0,-84.326579,33.801147,113.15
6579,5.0,4.0,3.0,-84.326579,33.801147,104.7
6580,5.0,4.0,4.0,-84.326579,33.801147,95.55
6581,5.0,4.0,5.0,-84.326579,33.801147,96.05
6582,5.0,4.0,6.0,-84.326579,33.801147,96.05
6583,5.0,4.0,7.0,-84.326579,33.801147,95.7
6584,5.0,4.0,8.0,-84.326579,33.801147,98.15
6585,5.0,4.0,9.0,-84.326579,33.801147,99.95
6586,5.0,4.0,10.0,-84.326579,33.801147,100.05
6587,5.0,4.0,11.0,-84.326579,33.801147,185.95
6588,5.0,4.0,12.0,-84.326579,33.801147,178.1
6589,5.0,4.0,13.0,-84.326579,33.801147,570.28125
6590,5.0,4.0,14.0,-84.326579,33.801147,525.625
6591,5.0,4.0,15.0,-84.326579,33.801147,522.85
6592,5.0,4.0,16.0,-84.326579,33.801147,411.7
6593,5.0,4.0,17.0,-84.326579,33.801147,243.15
6594,5.0,4.0,18.0,-84.326579,33.801147,147.03333333333336
6595,5.0,4.0,19.0,-84.326579,33.801147,133.78333333333336
6596,5.0,4.0,20.0,-84.326579,33.801147,129.23333333333335
6597,5.0,4.0,21.0,-84.326579,33.801147,164.75
6598,5.0,4.0,22.0,-84.326579,33.801147,143.15
6599,5.0,4.0,23.0,-84.326579,33.801147,303.3
6600,5.0,4.0,0.0,-84.324816,33.800242,112.15
6601,5.0,4.0,1.0,-84.324816,33.800242,129.25
6602,5.0,4.0,2.0,-84.324816,33.800242,139.7
6603,5.0,4.0,3.0,-84.324816,33.800242,143.9
6604,5.0,4.0,4.0,-84.324816,33.800242,132.85
6605,5.0,4.0,5.0,-84.324816,33.800242,126.7
6606,5.0,4.0,6.0,-84.324816,33.800242,126.7
6607,5.0,4.0,7.0,-84.324816,33.800242,126.7
6608,5.0,4.0,8.0,-84.324816,33.800242,137.2
6609,5.0,4.0,9.0,-84.324816,33.800242,137.25
6610,5.0,4.0,10.0,-84.324816,33.800242,137.35
6611,5.0,4.0,11.0,-84.324816,33.800242,214.0
6612,5.0,4.0,12.0,-84.324816,33.800242,222.9
6613,5.0,4.0,13.0,-84.324816,33.800242,340.73125
6614,5.0,4.0,14.0,-84.324816,33.800242,273.225
6615,5.0,4.0,15.0,-84.324816,33.800242,265.7
6616,5.0,4.0,16.0,-84.324816,33.800242,220.4
6617,5.0,4.0,17.0,-84.324816,33.800242,196.2
6618,5.0,4.0,18.0,-84.324816,33.800242,103.2
6619,5.0,4.0,19.0,-84.324816,33.800242,112.58333333333333
6620,5.0,4.0,20.0,-84.324816,33.800242,114.65
6621,5.0,4.0,21.0,-84.324816,33.800242,133.26666666666668
6622,5.0,4.0,22.0,-84.324816,33.800242,117.36666666666667
6623,5.0,4.0,23.0,-84.324816,33.800242,213.2
6624,5.0,4.0,0.0,-84.402763,33.782893,119.08333333333334
6625,5.0,4.0,1.0,-84.402763,33.782893,117.48333333333335
6626,5.0,4.0,2.0,-84.402763,33.782893,121.6875
6627,5.0,4.0,3.0,-84.402763,33.782893,141.51666666666668
6628,5.0,4.0,4.0,-84.402763,33.782893,192.81666666666666
6629,5.0,4.0,5.0,-84.402763,33.782893,131.13333333333335
6630,5.0,4.0,6.0,-84.402763,33.782893,132.23333333333335
6631,5.0,4.0,7.0,-84.402763,33.782893,112.50833333333335
6632,5.0,4.0,8.0,-84.402763,33.782893,113.05833333333335
6633,5.0,4.0,9.0,-84.402763,33.782893,113.45833333333334
6634,5.0,4.0,10.0,-84.402763,33.782893,114.30833333333335
6635,5.0,4.0,11.0,-84.402763,33.782893,114.70833333333334
6636,5.0,4.0,12.0,-84.402763,33.782893,115.99166666666667
6637,5.0,4.0,13.0,-84.402763,33.782893,115.06666666666668
6638,5.0,4.0,14.0,-84.402763,33.782893,171.81666666666666
6639,5.0,4.0,15.0,-84.402763,33.782893,154.0
6640,5.0,4.0,16.0,-84.402763,33.782893,124.95
6641,5.0,4.0,17.0,-84.402763,33.782893,152.5125
6642,5.0,4.0,18.0,-84.402763,33.782893,140.6
6643,5.0,4.0,19.0,-84.402763,33.782893,171.67083333333332
6644,5.0,4.0,20.0,-84.402763,33.782893,263.3
6645,5.0,4.0,21.0,-84.402763,33.782893,246.51904761904763
6646,5.0,4.0,22.0,-84.402763,33.782893,190.26666666666668
6647,5.0,4.0,23.0,-84.402763,33.782893,151.41333333333333
6648,5.0,4.0,0.0,-84.320448,33.771029,166.00833333333335
6649,5.0,4.0,1.0,-84.320448,33.771029,160.14166666666665
6650,5.0,4.0,2.0,-84.320448,33.771029,148.475
6651,5.0,4.0,3.0,-84.320448,33.771029,148.475
6652,5.0,4.0,4.0,-84.320448,33.771029,154.6
6653,5.0,4.0,5.0,-84.320448,33.771029,123.1
6654,5.0,4.0,6.0,-84.320448,33.771029,113.3
6655,5.0,4.0,7.0,-84.320448,33.771029,112.7
6656,5.0,4.0,8.0,-84.320448,33.771029,112.7
6657,5.0,4.0,9.0,-84.320448,33.771029,106.45
6658,5.0,4.0,10.0,-84.320448,33.771029,117.55
6659,5.0,4.0,11.0,-84.320448,33.771029,122.0
6660,5.0,4.0,12.0,-84.320448,33.771029,119.45
6661,5.0,4.0,13.0,-84.320448,33.771029,122.85
6662,5.0,4.0,14.0,-84.320448,33.771029,128.425
6663,5.0,4.0,15.0,-84.320448,33.771029,132.65
6664,5.0,4.0,16.0,-84.320448,33.771029,135.65
6665,5.0,4.0,17.0,-84.320448,33.771029,145.05
6666,5.0,4.0,18.0,-84.320448,33.771029,200.8
6667,5.0,4.0,19.0,-84.320448,33.771029,252.3
6668,5.0,4.0,20.0,-84.320448,33.771029,268.85
6669,5.0,4.0,21.0,-84.320448,33.771029,254.8875
6670,5.0,4.0,22.0,-84.320448,33.771029,310.8875
6671,5.0,4.0,23.0,-84.320448,33.771029,280.8375
6672,5.0,4.0,0.0,-84.318575,33.768929,133.15833333333336
6673,5.0,4.0,1.0,-84.318575,33.768929,129.20833333333334
6674,5.0,4.0,2.0,-84.318575,33.768929,158.10833333333335
6675,5.0,4.0,3.0,-84.318575,33.768929,208.425
6676,5.0,4.0,4.0,-84.318575,33.768929,124.25
6677,5.0,4.0,5.0,-84.318575,33.768929,99.1
6678,5.0,4.0,6.0,-84.318575,33.768929,99.1
6679,5.0,4.0,7.0,-84.318575,33.768929,129.8
6680,5.0,4.0,8.0,-84.318575,33.768929,131.15
6681,5.0,4.0,9.0,-84.318575,33.768929,131.15
6682,5.0,4.0,10.0,-84.318575,33.768929,132.55
6683,5.0,4.0,11.0,-84.318575,33.768929,140.1
6684,5.0,4.0,12.0,-84.318575,33.768929,136.0
6685,5.0,4.0,13.0,-84.318575,33.768929,150.9
6686,5.0,4.0,14.0,-84.318575,33.768929,132.15
6687,5.0,4.0,15.0,-84.318575,33.768929,132.3
6688,5.0,4.0,16.0,-84.318575,33.768929,184.8
6689,5.0,4.0,17.0,-84.318575,33.768929,217.325
6690,5.0,4.0,18.0,-84.318575,33.768929,209.725
6691,5.0,4.0,19.0,-84.318575,33.768929,204.8
6692,5.0,4.0,20.0,-84.318575,33.768929,183.9
6693,5.0,4.0,21.0,-84.318575,33.768929,167.3
6694,5.0,4.0,22.0,-84.318575,33.768929,133.7
6695,5.0,4.0,23.0,-84.318575,33.768929,128.27166666666668
6696,5.0,4.0,0.0,-84.408842,33.766028,121.255
6697,5.0,4.0,1.0,-84.408842,33.766028,115.52166666666668
6698,5.0,4.0,2.0,-84.408842,33.766028,117.14666666666668
6699,5.0,4.0,3.0,-84.408842,33.766028,132.49666666666667
6700,5.0,4.0,4.0,-84.408842,33.766028,131.54666666666668
6701,5.0,4.0,5.0,-84.408842,33.766028,120.4
6702,5.0,4.0,6.0,-84.408842,33.766028,118.475
6703,5.0,4.0,7.0,-84.408842,33.766028,130.725
6704,5.0,4.0,8.0,-84.408842,33.766028,119.7
6705,5.0,4.0,9.0,-84.408842,33.766028,115.1
6706,5.0,4.0,10.0,-84.408842,33.766028,113.00999999999999
6707,5.0,4.0,11.0,-84.408842,33.766028,136.26
6708,5.0,4.0,12.0,-84.408842,33.766028,141.51
6709,5.0,4.0,13.0,-84.408842,33.766028,124.60999999999999
6710,5.0,4.0,14.0,-84.408842,33.766028,139.81
6711,5.0,4.0,15.0,-84.408842,33.766028,158.20999999999998
6712,5.0,4.0,16.0,-84.408842,33.766028,128.35999999999999
6713,5.0,4.0,17.0,-84.408842,33.766028,101.5
6714,5.0,4.0,18.0,-84.408842,33.766028,127.90714285714284
6715,5.0,4.0,19.0,-84.408842,33.766028,129.13214285714284
6716,5.0,4.0,20.0,-84.408842,33.766028,131.525
6717,5.0,4.0,21.0,-84.408842,33.766028,139.675
6718,5.0,4.0,22.0,-84.408842,33.766028,136.75
6719,5.0,4.0,23.0,-84.408842,33.766028,132.55
6720,5.0,4.0,0.0,-84.408762,33.769703,168.23333333333332
6721,5.0,4.0,1.0,-84.408762,33.769703,164.63333333333333
6722,5.0,4.0,2.0,-84.408762,33.769703,159.98333333333332
6723,5.0,4.0,3.0,-84.408762,33.769703,187.85
6724,5.0,4.0,4.0,-84.408762,33.769703,185.75
6725,5.0,4.0,5.0,-84.408762,33.769703,174.9
6726,5.0,4.0,6.0,-84.408762,33.769703,175.55
6727,5.0,4.0,7.0,-84.408762,33.769703,171.3
6728,5.0,4.0,8.0,-84.408762,33.769703,167.15
6729,5.0,4.0,9.0,-84.408762,33.769703,164.55
6730,5.0,4.0,10.0,-84.408762,33.769703,165.75
6731,5.0,4.0,11.0,-84.408762,33.769703,189.85
6732,5.0,4.0,12.0,-84.408762,33.769703,191.1
6733,5.0,4.0,13.0,-84.408762,33.769703,163.8
6734,5.0,4.0,14.0,-84.408762,33.769703,166.1
6735,5.0,4.0,15.0,-84.408762,33.769703,192.925
6736,5.0,4.0,16.0,-84.408762,33.769703,200.175
6737,5.0,4.0,17.0,-84.408762,33.769703,228.525
6738,5.0,4.0,18.0,-84.408762,33.769703,211.71547619047618
6739,5.0,4.0,19.0,-84.408762,33.769703,177.38214285714284
6740,5.0,4.0,20.0,-84.408762,33.769703,180.9
6741,5.0,4.0,21.0,-84.408762,33.769703,164.59166666666664
6742,5.0,4.0,22.0,-84.408762,33.769703,164.65
6743,5.0,4.0,23.0,-84.408762,33.769703,143.125
6744,5.0,4.0,0.0,-84.351703,33.74841,102.4
